nome,latitude,longitude,sigla
Ternopil International Airport,49.5242,25.7001,TNL
Uzhhorod International Airport,48.6343002319336,22.263399124145508,UDJ
Kherson International Airport,46.6758,32.506401,KHE
Mykolaiv International Airport,47.057899,31.9198,NLV
Odessa International Airport,46.4268,30.6765,ODS
Vinnytsia/Gavyryshivka International Airport,49.242531,28.613778,VIN
Talagi Airport,64.60030364990234,40.71670150756836,ARH
Vaskovo Airport,64.441704,40.4217,VKV
Leshukonskoye Airport,64.8960037231,45.7229995728,LDG
Naryan Mar Airport,67.639999,53.121899,NNM
Solovki Airport,65.029999,35.733334,CSH
Cherepovets Airport,59.273601532,38.0158004761,CEE
Amderma Airport,69.76329803466797,61.556400299072266,AMV
Varandey Airport,68.848503,58.201401,VRI
Majeed Bin Abdulaziz Airport,26.48,38.128889,ULH
Kotlas Airport,61.235801696777344,46.6974983215332,KSZ
Pulkovo Airport,59.800301,30.262501,LED
Kirovsk-Apatity Airport,67.463303,33.588299,KVK
Murmansk Airport,68.78170013427734,32.75080108642578,MMK
Pskov Airport,57.78390121459961,28.39559936523437,PKV
Petrozavodsk Airport,61.88520050048828,34.15470123291016,PES
Vologda Airport,59.282501,39.944401,VGD
Brest Airport,52.108299,23.8981,BQT
Gomel Airport,52.527000427246094,31.016700744628903,GME
Vitebsk Vostochny Airport,55.126499176025,30.349599838257,VTB
Khrabrovo Airport,54.88999938964844,20.59259986877441,KGD
Hrodna Airport,53.60200119018555,24.053800582885746,GNA
Minsk National Airport,53.888071,28.039964,MSQ
Mogilev Airport,53.95489883422852,30.09510040283203,MVQ
Abakan International Airport,53.740002,91.385002,ABA
Barnaul Airport,53.363800048828125,83.53849792480469,BAX
Gorno-Altaysk Airport,51.969204,85.836539,RGK
Kemerovo Airport,55.27009963989258,86.1072006225586,KEJ
Baykit Airport,61.676701,96.355003,BKA
Yeniseysk Airport,58.474201,92.112503,EIE
Yartsevo Airport,60.255001,90.195,YAE
Podkamennaya Tunguska Airport,61.589699,89.994003,TGP
Severo-Yeniseysk Airport,60.373299,93.011703,VEO
Tura Mountain Airport,64.333511,100.432892,GOY
Vanavara Airport,60.356229,102.309641,VAQ
Boguchany Airport,58.380615,97.472336,BGS
Kodinsk Airport,58.479401,99.093903,KNY
Krasnoyarsk International Airport,56.173077,92.492437,KJA
Krasnoyarsk Cheremshanka Airport,56.177584,92.545881,KCY
Achinsk Airport,56.269185,90.57511,ACS
Kyzyl Airport,51.669399,94.400597,KYZ
Novosibirsk Tolmachevo Airport,55.019756,82.618675,OVB
Omsk Central Airport,54.96699905395508,73.31050109863281,OMS
Strezhevoy Airport,60.7094,77.660004,SWT
Bogashevo Airport,56.380298614502,85.208297729492,TOF
Spichenkovo Airport,53.811401,86.877197,NOZ
Dikson Airport,73.517807,80.379669,DKS
Khatanga Airport,71.97810363769531,102.49099731445312,HTG
Svetlogorsk Airport,66.839996,88.403336,SES
Igarka Airport,67.437202,86.621902,IAA
Norilsk-Alykel Airport,69.31109619140625,87.33219909667969,NSK
Turukhansk Airport,65.797203,87.935303,THX
Anapa Vityazevo Airport,45.002102,37.347301,AAQ
Yeysk Airport,46.68,38.21,EIK
Gelendzhik Airport,44.5820926295,38.0124807358,GDZ
Krasnodar Pashkovsky International Airport,45.034698486328,39.170501708984,KRR
Makhachkala Uytash International Airport,42.816799,47.652302,MCX
Mineralnyye Vody Airport,44.22510147094727,43.08190155029297,MRV
Nalchik Airport,43.51290130615234,43.636600494384766,NAL
Vladikavkaz Beslan International Airport,43.205101,44.606602,OGZ
Magas Airport,43.323268,45.012568,IGT
Stavropol Shpakovskoye Airport,45.10919952392578,42.11280059814453,STW
Platov International Airport,47.493888,39.924722,ROV
Taganrog Yuzhny Airport,47.1983333,38.8491667,TGK
Sochi International Airport,43.449902,39.9566,AER
Astrakhan Narimanovo Boris M. Kustodiev International Airport,46.282843,48.010511,ASF
Elista Airport,46.3739013671875,44.33089828491211,ESL
Volgograd International Airport,48.782501220703125,44.34550094604492,VOG
Cape Air Seaplanes on Boston Harbor Seaplane Base,42.352502,-71.025832,BNH
Williston Basin International Airport,48.258387,-103.748797,XWA
Spirit Lake Municipal Airport,43.387501,-95.139198,RTL
Mertarvik Airport,60.810278,-164.449444,WWT
Pilot Station Airport,61.96169,-162.941944,PQS
Chelyabinsk Balandino Airport,55.305801,61.5033,CEK
Magnitogorsk International Airport,53.39310073852539,58.75569915771485,MQF
Sabetta International Airport,71.219167,72.052222,SBT
Bovanenkovo Airport,70.315278,68.333611,BVJ
Salekhard Airport,66.5907974243164,66.61100006103516,SLY
Mys Kamenny Airport,68.467676,73.596733,YMK
Krasnoselkup Airport,65.717,82.455,KKQ
Tarko-Sale Airport,64.930485,77.811295,TQL
Urengoy Airport,65.9599990845,78.43699646,UEN
Berezovo Airport,63.92100143432617,65.03050231933594,EZV
Khanty Mansiysk Airport,61.0285,69.086098,HMA
Igrim Airport,63.200391,64.440136,IRM
Kondinskoye Airport,59.655083,67.430046,KXD
Nyagan Airport,62.110001,65.614998,NYA
Sovetskiy Airport,61.326622009277344,63.60191345214844,OVS
Uray Airport,60.103298,64.826698,URJ
Beloyarskiy Airport,63.686901,66.698601,EYK
Izhevsk Airport,56.82809829711914,53.45750045776367,IJK
Pobedilovo Airport,58.503883,49.347831,KVX
Nadym Airport,65.48090362548828,72.69889831542969,NYM
Novy Urengoy Airport,66.06939697265625,76.52030181884766,NUX
Nizhnevartovsk Airport,60.949299,76.483597,NJC
Perm International Airport,57.914501,56.021198,PEE
Kogalym International Airport,62.19039916992188,74.53379821777344,KGP
Nefteyugansk Airport,61.108299,72.650002,NFG
Noyabrsk Airport,63.18330001831055,75.2699966430664,NOJ
Surgut Airport,61.34370040893555,73.40180206298828,SGC
Koltsovo Airport,56.743099212646,60.802700042725,SVX
Remezov Airport,58.058427,68.348801,RMZ
Tobolsk Airport,58.135799,68.231903,TOX
Roshchino International Airport,57.16833,65.31611,TJM
Kurgan Airport,55.4753,65.415604,KRO
Balkanabat Airport,39.480598,54.366001,BKN
Monument Valley Airport,37.015868,-110.202031,GMV
Ashgabat International Airport,37.986801,58.361,ASB
Turkmenbashi International Airport,40.063301,53.007198,KRW
Mary International Airport,37.62353,61.895668,MYP
Daşoguz Airport,41.759853,59.836149,TAZ
Türkmenabat International Airport,38.930662,63.563982,CRZ
Dushanbe Airport,38.543301,68.824997,DYU
Kulob Airport,37.98809814453125,69.80500030517578,TJU
Khujand Airport,40.215401,69.694702,LBD
Qurghonteppa International Airport,37.86640167236328,68.86470031738281,KQT
Andizhan Airport,40.727699,72.293999,AZN
Fergana International Airport,40.358799,71.745003,FEG
Kokand Airport,40.447183,70.989144,OQN
Namangan Airport,40.9846,71.556702,NMA
Muynak Airport,43.753636,59.029884,MOK
Nukus Airport,42.4884,59.623299,NCU
Urgench Airport,41.58430099487305,60.641700744628906,UGC
Navoi Airport,40.117199,65.170799,NVI
Bukhara International Airport,39.775002,64.483299,BHK
Karshi Airport,38.802246,65.773068,KSQ
Sugraly Airport,41.613899,64.2332,AFS
Samarkand Airport,39.70050048828125,66.98380279541016,SKD
Termez Airport,37.287261,67.311869,TMJ
Tashkent International Airport,41.257900238,69.2811965942,TAS
Ustupu Airport,9.1283,-77.9337,UTU
Kostroma Sokerkino Airport,57.796902,41.019402,KMW
Grabtsevo Airport,54.5499992371,36.3666687012,KLF
Ivanovo South Airport,56.93939971923828,40.940799713134766,IWA
Staroselye Airport,58.104198,38.929401,RYB
Bryansk Airport,53.214199,34.176399,BZK
Zhukovsky International Airport,55.553299,38.150002,ZIA
Domodedovo International Airport,55.408798,37.9063,DME
Tunoshna Airport,57.560699,40.157398,IAR
Sheremetyevo International Airport,55.972599,37.4146,SVO
Migalovo Air Base,56.82469940185547,35.7577018737793,KLD
Ostafyevo International Airport,55.511667,37.507222,OSF
Chkalovskiy Air Base,55.8783,38.061699,CKL
Belgorod International Airport,50.643798828125,36.5900993347168,EGO
Kursk East Airport,51.7505989074707,36.29560089111328,URS
Lipetsk Airport,52.70280075073242,39.53779983520508,LPK
Voronezh International Airport,51.81420135498047,39.22959899902344,VOZ
Donskoye Airport,52.806099,41.4828,TBW
Manumu Airport,-9.0746,147.5735,UUU
Turlatovo Airport,54.555901,39.855202,RZN
Klokovo Airfield,54.239,37.6,TYA
Vnukovo International Airport,55.591499,37.261501,VKO
Ukhta Airport,63.566898,53.804699,UCT
Inta Airport,66.053372,60.105786,INA
Pechora Airport,65.121101,57.130798,PEX
Usinsk Airport,66.0047,57.367199,USK
Vorkuta Airport,67.488602,63.993099,VKT
Ust-Tsylma Airport,65.437294,52.200336,UTS
Syktyvkar Airport,61.64699935913086,50.84510040283203,SCW
Nizhny Novgorod Strigino International Airport,56.230098724365,43.784000396729,GOJ
Bugulma Airport,54.641184,52.800229,UUA
Kazan International Airport,55.606201171875,49.278701782227,KZN
Begishevo Airport,55.564701080322266,52.09249877929688,NBC
Yoshkar-Ola Airport,56.70059967041016,47.90470123291016,JOK
Cheboksary Airport,56.09030151367188,47.3473014831543,CSY
Zhigansk Airport,66.7965011597,123.361000061,ZIX
Ulyanovsk Baratayevka Airport,54.268299,48.2267,ULV
Ulyanovsk East Airport,54.401001,48.8027,ULY
Orenburg Central Airport,51.79579925537109,55.45669937133789,REN
Orsk Airport,51.072498,58.5956,OSW
Penza Airport,53.110599517822266,45.02109909057617,PEZ
Saransk Airport,54.12512969970703,45.21225738525391,SKX
Balakovo Airport,51.858299,47.745602,BWO
Gagarin International Airport,51.712778,46.171111,GSV
Beloretsk Airport,53.938389,58.340113,BCX
Oktyabrskiy Airport,54.439999,53.388302,OKT
Ufa International Airport,54.557498931885,55.874401092529,UFA
Kurumoch International Airport,53.504902,50.164299,KUF
Shahrisabz Southwest Airport,39.030067,66.775825,RBZ
Hope Bay Aerodrome,68.156,-106.618,UZM
Urzhar Airport,47.09115,81.66521,UZR
"Rewa Airport, Chorhata, REWA",24.503401,81.220299,REW
Diu Airport,20.714185,70.921855,DIU
Gondia Airport,21.526817,80.290347,GDB
Sardar Vallabh Bhai Patel International Airport,23.0772,72.634697,AMD
Akola Airport,20.698931,77.056883,AKD
Aurangabad Airport,19.862699508666992,75.39810180664062,IXU
Chhatrapati Shivaji International Airport,19.0886993408,72.8678970337,BOM
Bilaspur Airport,21.9884,82.111,PAB
Bhuj Airport,23.2877998352,69.6701965332,BHJ
Belagavi Airport,15.8593,74.618301,IXG
Vadodara Airport,22.336201,73.226303,BDQ
Raja Bhoj International Airport,23.2875003815,77.3374023438,BHO
Bhavnagar Airport,21.752199173,72.1852035522,BHU
Daman Airport,20.434401,72.843201,NMB
Guna Airport,24.654699,77.347298,GUX
Dabolim Airport,15.3808,73.831398,GOI
Hubli Airport,15.361700058,75.08489990230001,HBX
Rajkot International Airport,22.378824,71.039391,HSR
Devi Ahilyabai Holkar Airport,22.7217998505,75.8011016846,IDR
Jabalpur Airport,23.177799,80.052002,JLR
Jamnagar Airport,22.465499877929688,70.01260375976562,JGA
Kandla Airport,23.1127,70.100304,IXY
Khajuraho Airport,24.8172,79.918602,HJR
Kolhapur Airport,16.6647,74.289398,KLH
Keshod Airport,21.317101,70.270401,IXK
Nanded Airport,19.1833,77.316704,NDC
Dr. Babasaheb Ambedkar International Airport,21.092199,79.047203,NAG
Nashik Airport,20.119101,73.912903,ISK
Pune Airport / Lohagaon Air Force Station,18.5821,73.919701,PNQ
Porbandar Airport,21.649524,69.656405,PBD
Ratnagiri Airport,17.013599,73.327797,RTC
Rajkot Airport,22.3092002869,70.77950286869999,RAJ
Swami Vivekananda Airport,21.180401,81.7388,RPR
Shirdi Airport,19.688752,74.377354,SAG
Solapur Airport,17.6280002594,75.93479919430001,SSE
Surat Airport,21.1141,72.741798,STV
Maharana Pratap Airport,24.6177005768,73.89610290530001,UDR
Bandaranaike International Colombo Airport,7.180759906768799,79.88410186767578,CMB
Anuradhapura Airport,8.301542,80.42848,ACJ
Batticaloa Airport,7.70576,81.678802,BTC
Colombo Ratmalana Airport,6.821990013122559,79.88619995117188,RML
Ampara Airport,7.336745,81.623869,ADP
Hingurakgoda Air Force Base,8.04981,80.9814,HIM
Jaffna International Airport,9.79233,80.070099,JAF
Koggala Airport,5.993680000305176,80.32029724121094,KCT
Katukurunda Air Force Base,6.55212020874,79.9775009155,KTY
Sigiriya Air Force Base,7.95667,80.7285,GIU
China Bay Airport,8.5385103225708,81.18190002441406,TRR
Weerawila Airport,6.25449,81.235199,WRZ
Mattala Rajapaksa International Airport,6.284467,81.124128,HRI
Battambang Airport,13.0956,103.223999,BBM
Kampong Chhnang Airport,12.255032,104.564657,KZC
Koh Kong Airport,11.613397,102.997084,KKZ
Mondulkiri Airport,12.463648,107.187252,MWV
Phnom Penh International Airport,11.5466,104.844002,PNH
Ratanakiri Airport,13.729999542236328,106.98699951171876,RBE
Siem Reap-Angkor International Airport,13.369167,104.223056,SAI
Stung Treng Airport,13.5319,106.014999,TNX
Sihanoukville International Airport,10.569498,103.631001,KOS
Krakor Airport,12.5385,104.1486,KZD
Lagunillas Airport,10.12399959564209,-71.23799896240234,LGY
Kamarata Airport,5.7171,-62.33727,KTV
Macagua Airport,8.2788,-62.6652,SFX
San Salvador de Paul Airport,7.0,-62.0,SVV
Wonken Airport,5.25,-61.73333358764648,WOK
El Tigre Airport,8.833546,-64.20828,ELX
Darbhanga Airport,26.192801,85.916901,DBR
Azamgarh Airport,26.153333,83.118333,AZH
Along Airport,28.17530059814453,94.802001953125,IXV
Agartala - Maharaja Bir Bikram Airport,23.886999,91.240402,IXA
Bagdogra Airport,26.68120002746582,88.32859802246094,IXB
Balurghat Airport,25.2617,88.795601,RGH
Shillong Airport,25.70359992980957,91.97869873046876,SHL
Biju Patnaik Airport,20.2444000244,85.8178024292,BBI
Netaji Subhash Chandra Bose International Airport,22.654699,88.446701,CCU
Cooch Behar Airport,26.3305,89.467201,COH
Chitrakoot Airport,25.167694,80.9358,CWK
Dhanbad Airport,23.834,86.425301,DBD
Kazi Nazrul Islam Airport,23.6225,87.243,RDP
Daporijo Airport,27.9855003357,94.22280120850002,DEP
Gorakhpur Airport,26.7397003174,83.4496994019,GOP
Lokpriya Gopinath Bordoloi International Airport,26.10610008239746,91.58589935302734,GAU
Gaya Airport,24.744301,84.951202,GAY
Imphal Airport,24.7600002289,93.896697998,IMF
Jharsuguda Airport,21.9135,84.0504,JRG
Jeypore Airport,18.879999,82.552002,PYB
Sonari Airport,22.813786,86.169739,IXW
Jorhat Airport,26.7315006256,94.1754989624,JRH
Kushinagar International Airport,26.776534,83.889214,KBK
Kamalpur Airport,24.134325,91.810769,IXQ
Kailashahar Airport,24.308657,92.00768,IXH
Silchar Airport,24.9129009247,92.9786987305,IXS
Khowai Airport,24.061899,91.603897,IXN
Lengpui Airport,23.840599,92.619698,AJL
Lilabari North Lakhimpur Airport,27.2955,94.097603,IXI
Malda Airport,25.01018,88.126917,LDA
Dibrugarh Airport,27.4839000702,95.0168991089,DIB
Dimapur Airport,25.8838996887,93.7711029053,DMU
Muzaffarpur Airport,26.119101,85.313698,MZU
Pasighat Airport,28.064786,95.336952,IXT
Jay Prakash Narayan Airport,25.591299,85.087997,PAT
Birsa Munda Airport,23.314300537100003,85.3217010498,IXR
Rourkela Airport,22.256571,84.815193,RRK
Rupsi Airport,26.141867,89.907892,RUP
Tezpur Airport,26.7091007232666,92.78469848632812,TEZ
Visakhapatnam Airport,17.723506,83.227729,VTZ
Ziro Airport,27.588301,93.828102,ZER
Road Town Seaplane Base,18.418273,-64.617369,RAD
Barisal Airport,22.801000595092773,90.30120086669922,BZL
Cox's Bazar Airport,21.45219993591309,91.96389770507812,CXB
Comilla Airport,23.437201,91.189697,CLA
Shah Amanat International Airport,22.249599,91.813301,CGP
Ishurdi Airport,24.1525,89.0494,IRD
Jessore Airport,23.1838,89.160797,JSR
Shah Mokhdum Airport,24.43720054626465,88.61650085449219,RJH
Saidpur Airport,25.75919914245605,88.90889739990234,SPD
Thakurgaon Airport,26.016399,88.403603,TKR
Shamshernagar Airport,24.398333,91.916944,ZHM
Osmany International Airport,24.963832,91.864843,ZYL
Hazrat Shahjalal International Airport,23.843347,90.397783,DAC
Hong Kong International Airport,22.308901,113.915001,HKG
Shun Tak Heliport,22.288868,114.152369,HHP
Charlotte Amalie Harbor Seaplane Base,18.338600158691406,-64.9406967163086,SPB
Christiansted Harbor Seaplane Base,17.74720001220703,-64.70490264892578,SSB
Agra Airport / Agra Air Force Station,27.157683,77.960942,AGR
Aligarh Airport,27.861437,78.145404,HRH
Prayagraj Airport,25.4401,81.733902,IXD
Sri Guru Ram Dass Jee International Airport,31.7096,74.797302,ATQ
Adampur Airport,31.4338,75.758797,AIP
Nal Airport,28.070601,73.207199,BKB
Lal Bahadur Shastri Airport,25.452129,82.861805,VNS
Kullu Manali Airport,31.876699,77.154404,KUU
Bhatinda Air Force Station,30.2701,74.755798,BUP
Bareilly Air Force Station,28.4221,79.450798,BEK
Chandigarh International Airport,30.6735,76.788498,IXC
Kanpur Airport,26.404301,80.410103,KNU
Dehradun Jolly Grant Airport,30.189243,78.176651,DED
Indira Gandhi International Airport,28.55563,77.09519,DEL
Hindon Airport / Hindon Air Force Station,28.707701,77.358902,HDO
Kangra Airport,32.164902,76.263018,DHM
Gwalior Airport,26.29330062866211,78.22779846191406,GWL
Hisar Airport,29.179399,75.755302,HSS
Jodhpur Airport,26.251100540161133,73.04889678955078,JDH
Jaipur International Airport,26.8242,75.812202,JAI
Jaisalmer Airport,26.8887,70.864998,JSA
Jammu Airport,32.688849,74.838152,IXJ
Kishangarh Airport Ajmer,26.591007,74.812956,KQH
Kota Airport,25.160200119,75.84559631350001,KTU
Ludhiana Airport,30.854700088500977,75.95259857177734,LUH
Leh Kushok Bakula Rimpochee Airport,34.135899,77.546501,IXL
Chaudhary Charan Singh International Airport,26.7605991364,80.8892974854,LKO
Pathankot Airport,32.233611,75.634444,IXP
Pantnagar Airport,29.0334,79.473701,PGH
Shimla Airport,31.0818,77.068001,SLV
Sheikh ul Alam International Airport,33.987099,74.7742,SXR
Satna Airport,24.56262,80.852927,TNI
Shravasti Airport,27.503056,82.026944,VSV
Vivigani Airfield,-9.30333333333,150.318888889,VIV
Gurue Airport,-15.5062,36.9904,VJQ
Attopeu Airport,14.793056,107.045278,AOU
Ban Huoeisay Airport,20.257299,100.436996,HOE
Luang Phabang International Airport,19.897300720214844,102.16100311279295,LPQ
Luang Namtha Airport,20.966999,101.400002,LXG
Oudomsay Airport,20.68269920349121,101.99400329589844,ODY
Pakse International Airport,15.132100105285645,105.78099822998048,PKZ
Sayaboury Airport,19.2436,101.7093,ZBY
Savannakhet Airport,16.55660057067871,104.76000213623048,ZVK
Sam Neua Airport,20.4184,104.067001,NEU
Saravane Airport,15.7094392077,106.410698891,VNA
Thakhek Airport,17.377917,104.857378,THK
Wattay International Airport,17.988300323500003,102.56300354,VTE
Xieng Khouang Airport,19.450001,103.157997,XKH
Xienglom Airport,19.6203,100.815332,XIE
Aeropuerto Nacional Dr. Juan Plate,-22.159371,-57.942395,VMI
Macau International Airport,22.149599,113.592003,MFM
Dong Hoi Airport,17.515,106.590556,VDH
Phu Giao Airport,11.30034,106.79325,PHU
Bajhang Airport,29.539,81.185402,BJH
Bhojpur Airport,27.1474,87.050797,BHP
Baglung Airport,28.212799,83.666298,BGL
Bharatpur Airport,27.678101,84.429398,BHR
Bajura Airport,29.502001,81.668999,BJU
Baitadi Airport,29.463421,80.548968,BIT
Gautam Buddha International Airport,27.505328,83.412594,BWA
Bhadrapur Airport,26.5708007812,88.07959747310001,BDP
